symbol,name,number,profit_rate,trade_count,failed_trades,up_sell_rate,down_buy_rate,up_callback_rate,down_rebound_rate,shares_per_trade
159531,中证2000ETF,38,1.0260333255000005,6,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 12, '买入价格超范围': 0}",0.012,0.006,0.0035,0.0015,29000
159531,中证2000ETF,39,8.715262973651058,7,"{'无持仓': 7, '卖出价格超范围': 167, '现金不足': 0, '买入价格超范围': 0}",0.021,0.024999999999999998,0.004,0.004,27000
159531,中证2000ETF,40,4.258464658959478,8,"{'无持仓': 189, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.0055,0.0275,0.0015,0.0055000000000000005,37000
159531,中证2000ETF,41,4.021269066613691,4,"{'无持仓': 189, '卖出价格超范围': 0, '现金不足': 3, '买入价格超范围': 0}",0.0125,0.0225,0.0035,0.006,86000
159531,中证2000ETF,42,1.369654476374999,2,"{'无持仓': 188, '卖出价格超范围': 0, '现金不足': 17, '买入价格超范围': 0}",0.0205,0.005,0.0015,0.0015,67000
159531,中证2000ETF,43,0.9841482610205567,108,"{'无持仓': 178, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.003,0.0055,0.001,0.0015,1000
159531,中证2000ETF,44,4.315899558773119,12,"{'无持仓': 184, '卖出价格超范围': 0, '现金不足': 2, '买入价格超范围': 0}",0.007,0.018,0.002,0.0035,25000
159531,中证2000ETF,45,1.7733933498749976,2,"{'无持仓': 187, '卖出价格超范围': 0, '现金不足': 10, '买入价格超范围': 0}",0.0225,0.009500000000000001,0.0025,0.002,71000
159531,中证2000ETF,46,10.414301325430628,5,"{'无持仓': 8, '卖出价格超范围': 158, '现金不足': 4, '买入价格超范围': 0}",0.026,0.021,0.0045000000000000005,0.0015,41000
159531,中证2000ETF,47,2.6804312349716346,4,"{'无持仓': 193, '卖出价格超范围': 0, '现金不足': 11, '买入价格超范围': 0}",0.01,0.009500000000000001,0.003,0.0015,98000
159531,中证2000ETF,48,5.413289194080251,6,"{'无持仓': 186, '卖出价格超范围': 0, '现金不足': 1, '买入价格超范围': 0}",0.02,0.0245,0.0035,0.0045000000000000005,54000
159531,中证2000ETF,49,5.562642068565968,6,"{'无持仓': 190, '卖出价格超范围': 0, '现金不足': 3, '买入价格超范围': 0}",0.008,0.0225,0.001,0.001,71000
159531,中证2000ETF,50,4.888562418126894,8,"{'无持仓': 188, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.007500000000000001,0.0285,0.002,0.008,41000
159531,中证2000ETF,51,7.711840092865822,6,"{'无持仓': 195, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.003,0.0285,0.001,0.004,106000
159531,中证2000ETF,52,20.657666927212194,3,"{'无持仓': 9, '卖出价格超范围': 167, '现金不足': 2, '买入价格超范围': 0}",0.029,0.026,0.003,0.0035,93000
159531,中证2000ETF,53,2.0823748453564477,4,"{'无持仓': 192, '卖出价格超范围': 0, '现金不足': 16, '买入价格超范围': 0}",0.0115,0.007500000000000001,0.002,0.002,76000
159531,中证2000ETF,54,12.734901927754777,14,"{'无持仓': 3, '卖出价格超范围': 565, '现金不足': 8, '买入价格超范围': 0}",0.0185,0.0055,0.004,0.0015,16000
159531,中证2000ETF,55,4.806185063023644,4,"{'无持仓': 187, '卖出价格超范围': 0, '现金不足': 2, '买入价格超范围': 0}",0.017,0.027,0.004,0.006,77000
159531,中证2000ETF,56,1.5116549387499982,2,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 8, '买入价格超范围': 0}",0.0125,0.011,0.003,0.003,95000
159531,中证2000ETF,57,2.321485562250018,2,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 7, '买入价格超范围': 0}",0.028,0.017,0.0045000000000000005,0.0045000000000000005,71000
159531,中证2000ETF,58,4.210678944702536,6,"{'无持仓': 186, '卖出价格超范围': 0, '现金不足': 1, '买入价格超范围': 0}",0.022,0.0245,0.006,0.003,41000
159531,中证2000ETF,59,3.2971602836056406,6,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 6, '买入价格超范围': 0}",0.0055,0.0185,0.001,0.003,60000
159531,中证2000ETF,60,4.524784120604454,4,"{'无持仓': 186, '卖出价格超范围': 0, '现金不足': 7, '买入价格超范围': 0}",0.010499999999999999,0.019,0.001,0.001,90000
159531,中证2000ETF,61,1.5818270269803325,8,"{'无持仓': 183, '卖出价格超范围': 0, '现金不足': 9, '买入价格超范围': 0}",0.0125,0.006,0.0025,0.0015,24000
159531,中证2000ETF,62,1.2066904937500076,2,"{'无持仓': 188, '卖出价格超范围': 0, '现金不足': 17, '买入价格超范围': 0}",0.02,0.005,0.001,0.0015,59000
159531,中证2000ETF,63,5.892363101292372,8,"{'无持仓': 181, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.0205,0.0225,0.006,0.004,36000
159531,中证2000ETF,64,7.570553292441909,19,"{'无持仓': 3, '卖出价格超范围': 625, '现金不足': 0, '买入价格超范围': 0}",0.0245,0.01,0.0035,0.001,3000
159531,中证2000ETF,65,12.59608775345786,7,"{'无持仓': 7, '卖出价格超范围': 394, '现金不足': 0, '买入价格超范围': 0}",0.029,0.0255,0.0065,0.0035,19000
159531,中证2000ETF,66,1.7083734509665227,4,"{'无持仓': 193, '卖出价格超范围': 0, '现金不足': 11, '买入价格超范围': 0}",0.007,0.009500000000000001,0.0015,0.002,72000
159531,中证2000ETF,67,5.918555839710782,6,"{'无持仓': 189, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.010499999999999999,0.029,0.0025,0.005,67000
159531,中证2000ETF,68,4.101051215560234,22,"{'无持仓': 3, '卖出价格超范围': 1135, '现金不足': 0, '买入价格超范围': 0}",0.014499999999999999,0.009500000000000001,0.002,0.0025,2000
159531,中证2000ETF,69,1.3709607904319419,4,"{'无持仓': 198, '卖出价格超范围': 0, '现金不足': 18, '买入价格超范围': 0}",0.006,0.004,0.001,0.001,94000
159531,中证2000ETF,70,22.658187375907946,8,"{'无持仓': 4, '卖出价格超范围': 308, '现金不足': 2, '买入价格超范围': 0}",0.022,0.016,0.0015,0.0025,52000
159531,中证2000ETF,71,2.239065979532199,4,"{'无持仓': 187, '卖出价格超范围': 0, '现金不足': 8, '买入价格超范围': 0}",0.007500000000000001,0.014499999999999999,0.0015,0.003,70000
159531,中证2000ETF,72,3.395823992454825,10,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 6, '买入价格超范围': 0}",0.004,0.013000000000000001,0.001,0.0025,55000
159531,中证2000ETF,73,2.871498866000009,2,"{'无持仓': 190, '卖出价格超范围': 0, '现金不足': 4, '买入价格超范围': 0}",0.0265,0.021,0.002,0.001,71000
159531,中证2000ETF,74,2.774604732086809,6,"{'无持仓': 189, '卖出价格超范围': 0, '现金不足': 6, '买入价格超范围': 0}",0.0035,0.019,0.001,0.0055,63000
159531,中证2000ETF,75,5.189657843456487,4,"{'无持仓': 189, '卖出价格超范围': 0, '现金不足': 4, '买入价格超范围': 0}",0.013500000000000002,0.0205,0.0025,0.004,103000
159531,中证2000ETF,76,0.5266167309442826,4,"{'无持仓': 188, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.013500000000000002,0.029,0.004,0.0025,8000
159531,中证2000ETF,77,0.9568476044066193,4,"{'无持仓': 196, '卖出价格超范围': 0, '现金不足': 19, '买入价格超范围': 0}",0.0055,0.0035,0.001,0.001,75000
159531,中证2000ETF,78,1.0197092069868667,30,"{'无持仓': 183, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.0045000000000000005,0.0115,0.001,0.003,3000
159531,中证2000ETF,79,1.9760922506249918,2,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 8, '买入价格超范围': 0}",0.024999999999999998,0.010499999999999999,0.0015,0.0025,69000
159531,中证2000ETF,80,9.817288791464481,6,"{'无持仓': 7, '卖出价格超范围': 297, '现金不足': 0, '买入价格超范围': 0}",0.027,0.023,0.007,0.0025,20000
159531,中证2000ETF,81,4.265489641353226,6,"{'无持仓': 186, '卖出价格超范围': 0, '现金不足': 1, '买入价格超范围': 0}",0.0235,0.024999999999999998,0.007,0.0035,41000
159531,中证2000ETF,82,2.5313209539691743,4,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 7, '买入价格超范围': 0}",0.024,0.012,0.007,0.0035,47000
159531,中证2000ETF,83,15.637831179563044,7,"{'无持仓': 10, '卖出价格超范围': 159, '现金不足': 1, '买入价格超范围': 0}",0.0235,0.0235,0.0015,0.0065,56000
159531,中证2000ETF,84,3.5816229383679454,13,"{'无持仓': 3, '卖出价格超范围': 638, '现金不足': 0, '买入价格超范围': 0}",0.0255,0.0115,0.007,0.0015,2000
159531,中证2000ETF,85,19.937395489673246,5,"{'无持仓': 12, '卖出价格超范围': 156, '现金不足': 19, '买入价格超范围': 0}",0.0275,0.0055,0.003,0.0015,104000
159531,中证2000ETF,86,3.8221400239109937,6,"{'无持仓': 182, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.0185,0.02,0.003,0.0025,36000
159531,中证2000ETF,87,1.678562457004562,8,"{'无持仓': 181, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.021,0.0235,0.005,0.006,10000
159531,中证2000ETF,88,1.6668485676593119,4,"{'无持仓': 188, '卖出价格超范围': 0, '现金不足': 13, '买入价格超范围': 0}",0.0165,0.0045000000000000005,0.003,0.001,49000
159531,中证2000ETF,89,2.8245868559999945,2,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 8, '买入价格超范围': 0}",0.027,0.0125,0.0015,0.001,84000
159531,中证2000ETF,90,19.48245489119437,19,"{'无持仓': 3, '卖出价格超范围': 829, '现金不足': 8, '买入价格超范围': 0}",0.02,0.0055,0.001,0.0015,8000
159531,中证2000ETF,91,4.370541313500013,2,"{'无持仓': 190, '卖出价格超范围': 0, '现金不足': 4, '买入价格超范围': 0}",0.0255,0.022,0.0015,0.0015,108000
159531,中证2000ETF,92,1.9160454689999753,2,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 8, '买入价格超范围': 0}",0.013000000000000001,0.013000000000000001,0.003,0.0035,108000
159531,中证2000ETF,93,1.7755520481250133,2,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 8, '买入价格超范围': 0}",0.0235,0.013000000000000001,0.0015,0.003,61000
159531,中证2000ETF,94,0.24176417444656545,6,"{'无持仓': 188, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.014499999999999999,0.0275,0.001,0.0045000000000000005,2000
159531,中证2000ETF,95,11.128509457572363,18,"{'无持仓': 3, '卖出价格超范围': 593, '现金不足': 8, '买入价格超范围': 0}",0.0155,0.0045000000000000005,0.001,0.001,13000
159531,中证2000ETF,96,3.7211433866814185,6,"{'无持仓': 186, '卖出价格超范围': 0, '现金不足': 3, '买入价格超范围': 0}",0.0205,0.0235,0.004,0.007,41000
159531,中证2000ETF,97,0.444650007273769,12,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.010499999999999999,0.0265,0.0015,0.0075,2000
159531,中证2000ETF,98,10.954572398462128,5,"{'无持仓': 18, '卖出价格超范围': 158, '现金不足': 18, '买入价格超范围': 0}",0.0295,0.004,0.008,0.001,58000
159531,中证2000ETF,99,11.037689654145856,5,"{'无持仓': 12, '卖出价格超范围': 156, '现金不足': 19, '买入价格超范围': 0}",0.03,0.005,0.0055000000000000005,0.0015,58000
