symbol,name,number,profit_rate,trade_count,failed_trades,up_sell_rate,down_buy_rate,up_callback_rate,down_rebound_rate,shares_per_trade
159845,中证1000ETF,77,0.4860111000000179,2,"{'无持仓': 186, '卖出价格超范围': 0, '现金不足': 22, '买入价格超范围': 0}",0.0055,0.0035,0.001,0.001,30000
159845,中证1000ETF,78,1.5285739511496212,26,"{'无持仓': 181, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.0045000000000000005,0.0115,0.001,0.003,2000
159845,中证1000ETF,79,8.3456908812888,5,"{'无持仓': 9, '卖出价格超范围': 116, '现金不足': 16, '买入价格超范围': 0}",0.024999999999999998,0.010499999999999999,0.0015,0.0025,28000
159845,中证1000ETF,80,8.449776100208982,7,"{'无持仓': 7, '卖出价格超范围': 233, '现金不足': 0, '买入价格超范围': 0}",0.027,0.023,0.007,0.0025,8000
159845,中证1000ETF,81,3.424286830671656,4,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 5, '买入价格超范围': 0}",0.0235,0.024999999999999998,0.007,0.0035,16000
159845,中证1000ETF,82,7.226793636993971,7,"{'无持仓': 5, '卖出价格超范围': 112, '现金不足': 12, '买入价格超范围': 0}",0.024,0.012,0.007,0.0035,19000
159845,中证1000ETF,83,9.938836300177732,5,"{'无持仓': 10, '卖出价格超范围': 125, '现金不足': 3, '买入价格超范围': 0}",0.0235,0.0235,0.0015,0.0065,22000
159845,中证1000ETF,84,3.6132614294727827,17,"{'无持仓': 3, '卖出价格超范围': 267, '现金不足': 0, '买入价格超范围': 0}",0.0255,0.0115,0.007,0.0015,1000
159845,中证1000ETF,85,11.050424376266891,5,"{'无持仓': 8, '卖出价格超范围': 108, '现金不足': 31, '买入价格超范围': 0}",0.0275,0.0055,0.003,0.0015,41000
159845,中证1000ETF,86,7.790521891769313,9,"{'无持仓': 14, '卖出价格超范围': 131, '现金不足': 5, '买入价格超范围': 0}",0.0185,0.02,0.003,0.0025,15000
159845,中证1000ETF,87,4.823902519799361,11,"{'无持仓': 7, '卖出价格超范围': 250, '现金不足': 0, '买入价格超范围': 0}",0.021,0.0235,0.005,0.006,4000
159845,中证1000ETF,88,1.6451365798318,4,"{'无持仓': 186, '卖出价格超范围': 0, '现金不足': 18, '买入价格超范围': 0}",0.0165,0.0045000000000000005,0.003,0.001,19000
159845,中证1000ETF,89,10.659237085579488,5,"{'无持仓': 9, '卖出价格超范围': 103, '现金不足': 14, '买入价格超范围': 0}",0.027,0.0125,0.0015,0.001,33000
159845,中证1000ETF,90,9.85275543817226,15,"{'无持仓': 3, '卖出价格超范围': 348, '现金不足': 17, '买入价格超范围': 0}",0.02,0.0055,0.001,0.0015,4000
159845,中证1000ETF,91,4.429229888750022,2,"{'无持仓': 197, '卖出价格超范围': 0, '现金不足': 7, '买入价格超范围': 0}",0.0255,0.022,0.0015,0.0015,43000
159845,中证1000ETF,92,1.9417745424999886,2,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 14, '买入价格超范围': 0}",0.013000000000000001,0.013000000000000001,0.003,0.0035,43000
159845,中证1000ETF,93,1.8522170312500092,2,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 13, '买入价格超范围': 0}",0.0235,0.013000000000000001,0.0015,0.003,25000
159845,中证1000ETF,94,0.42407812477929113,8,"{'无持仓': 185, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.014499999999999999,0.0275,0.001,0.0045000000000000005,1000
159845,中证1000ETF,95,10.585434110933841,17,"{'无持仓': 3, '卖出价格超范围': 419, '现金不足': 18, '买入价格超范围': 0}",0.0155,0.0045000000000000005,0.001,0.001,6000
159845,中证1000ETF,96,8.733396377519092,9,"{'无持仓': 13, '卖出价格超范围': 121, '现金不足': 5, '买入价格超范围': 0}",0.0205,0.0235,0.004,0.007,17000
159845,中证1000ETF,97,0.30515256098395915,8,"{'无持仓': 186, '卖出价格超范围': 0, '现金不足': 0, '买入价格超范围': 0}",0.010499999999999999,0.0265,0.0015,0.0075,1000
159845,中证1000ETF,98,6.033119663250283,5,"{'无持仓': 8, '卖出价格超范围': 116, '现金不足': 31, '买入价格超范围': 0}",0.0295,0.004,0.008,0.001,23000
159845,中证1000ETF,99,6.117015291368807,5,"{'无持仓': 35, '卖出价格超范围': 102, '现金不足': 34, '买入价格超范围': 0}",0.03,0.005,0.0055000000000000005,0.0015,23000
